lang,word,count
kama1351,has,100
kama1351,bring,99
kama1351,how,99
kama1351,lot,99
kama1351,at,98
kama1351,comes,98
kama1351,died,98
kama1351,children,97
kama1351,didn't,96
kama1351,i'll,96
kama1351,left,96
kama1351,sheep,95
kama1351,be,94
kama1351,much,93
kama1351,out,92
kama1351,anything,90
kama1351,drink,89
kama1351,sleep,89
kama1351,many,88
kama1351,fish,87
kama1351,wife,87
kama1351,girl,86
kama1351,ran,86
kama1351,son,86
kama1351,live,85
kama1351,fell,83
kama1351,speak,83
kama1351,cut,82
kama1351,started,82
kama1351,father,81
kama1351,mother,81
kama1351,its,80
kama1351,too,80
kama1351,vodka,80
kama1351,beautiful,79
kama1351,won't,79
kama1351,big,77
kama1351,head,76
kama1351,three,74
kama1351,if,73
kama1351,know,73
kama1351,or,73
kama1351,cow,72
kama1351,sat,71
kama1351,money,70
kama1351,became,68
kama1351,s,68
kama1351,everything,67
kama1351,let's,67
kama1351,am,66
kama1351,ground,66
kama1351,like,66
kama1351,tell,66
kama1351,their,66
kama1351,sit,65
kama1351,us,65
kama1351,wolf,65
kama1351,back,64
kama1351,look,64
kama1351,lying,63
kama1351,need,63
kama1351,some,63
kama1351,today,62
kama1351,person,61
kama1351,see,61
kama1351,river,60
kama1351,by,59
kama1351,horses,59
kama1351,something,59
kama1351,always,58
kama1351,fire,58
kama1351,fox,58
kama1351,god,58
kama1351,another,57
kama1351,i'm,56
kama1351,killed,56
kama1351,long,55
kama1351,want,55
kama1351,beat,53
kama1351,boy,53
kama1351,grass,53
kama1351,that's,53
kama1351,tree,53
kama1351,dog,52
kama1351,make,52
kama1351,other,52
kama1351,our,52
kama1351,also,51
kama1351,goes,51
kama1351,himself,51
kama1351,caught,50
kama1351,cold,50
kama1351,goat,50
kama1351,milk,50
kama1351,time,50
kama1351,an,49
kama1351,nothing,49
kama1351,wood,49
kama1351,off,48
kama1351,taiga,48
kama1351,who,48
kama1351,ask,47
kama1351,buy,47
kama1351,kill,47
kama1351,warm,47
kama1351,coming,46
kama1351,doesn't,46
kama1351,hand,46
kama1351,more,46
kama1351,morning,46
kama1351,red,46
kama1351,saw,46
kama1351,berries,45
kama1351,does,45
kama1351,drank,44
kama1351,husband,43
kama1351,lie,43
kama1351,only,43
kama1351,you'll,43
kama1351,become,42
kama1351,forest,42
kama1351,get,42
kama1351,bird,41
kama1351,must,41
kama1351,washed,41
kama1351,it's,40
kama1351,wash,40
kama1351,because,39
kama1351,bought,39
kama1351,cows,39
kama1351,someone,39
kama1351,trees,38
kama1351,would,38
kama1351,alone,37
kama1351,axe,37
kama1351,bad,37
kama1351,day,37
kama1351,don’t,37
kama1351,feet,37
kama1351,die,35
kama1351,run,35
kama1351,small,35
kama1351,work,35
kama1351,clothes,34
kama1351,cook,34
kama1351,five,34
kama1351,foot,34
kama1351,he'll,34
kama1351,marry,34
kama1351,men,34
kama1351,snow,34
kama1351,standing,34
kama1351,wanted,34
kama1351,cannot,33
kama1351,cauldron,33
kama1351,crying,33
kama1351,evening,33
kama1351,threw,33
kama1351,heart,32
kama1351,hurts,32
kama1351,little,32
kama1351,night,32
kama1351,please,32
kama1351,these,32
kama1351,walked,32
kama1351,black,31
kama1351,dogs,31
kama1351,eyes,31
kama1351,once,31
kama1351,own,31
kama1351,sees,31
kama1351,stove,31
kama1351,told,31
kama1351,about,30
kama1351,afraid,30
kama1351,asleep,30
kama1351,can,30
kama1351,mountain,30
kama1351,scared,30
kama1351,catch,29
kama1351,hair,29
kama1351,hit,29
kama1351,ill,29
kama1351,jumped,29
kama1351,old,29
kama1351,sister,29
kama1351,tent,29
kama1351,cooked,28
kama1351,door,28
kama1351,girls,28
kama1351,grain,28
kama1351,living,28
kama1351,set,28
kama1351,blood,27
kama1351,child,27
kama1351,climbed,27
kama1351,four,27
kama1351,gathered,27
kama1351,mill,27
kama1351,road,27
kama1351,running,27
kama1351,together,27
kama1351,white,27
kama1351,chief,26
kama1351,could,26
kama1351,eating,26
kama1351,found,26
kama1351,myself,26
kama1351,shirt,26
kama1351,slept,26
kama1351,somewhere,26
kama1351,still,26
kama1351,years,26
kama1351,car,25
kama1351,carried,25
kama1351,daughters,25
kama1351,far,25
kama1351,hands,25
kama1351,outside,25
kama1351,poured,25
kama1351,yesterday,25
kama1351,brothers,24
kama1351,even,24
kama1351,knife,24
kama1351,nuts,24
kama1351,sun,24
kama1351,ten,24
kama1351,angry,23
kama1351,as,23
kama1351,began,23
kama1351,cried,23
kama1351,gun,23
kama1351,language,23
kama1351,lied,23
kama1351,looking,23
kama1351,oh,23
kama1351,table,23
kama1351,women,23
kama1351,calf,22
kama1351,eye,22
kama1351,flying,22
kama1351,he's,22
kama1351,maybe,22
kama1351,name,22
kama1351,sauna,22
kama1351,sew,22
kama1351,skin,22
kama1351,speaking,22
kama1351,spoke,22
kama1351,stone,22
kama1351,tea,22
kama1351,third,22
kama1351,aginskoye,21
kama1351,already,21
kama1351,around,21
kama1351,bull,21
kama1351,dug,21
kama1351,eggs,21
kama1351,feed,21
kama1351,fight,21
kama1351,grandmother,21
kama1351,houses,21
kama1351,otherwise,21
kama1351,pour,21
kama1351,sell,21
kama1351,shout,21
kama1351,stood,21
kama1351,anyone,20
kama1351,asked,20
kama1351,asks,20
kama1351,boiled,20
kama1351,days,20
kama1351,ear,20
kama1351,fat,20
kama1351,flew,20
kama1351,hare,20
kama1351,near,20
kama1351,such,20
kama1351,tail,20
kama1351,wait,20
kama1351,bed,19
kama1351,brother,19
kama1351,butter,19
kama1351,called,19
kama1351,coat,19
kama1351,else,19
kama1351,find,19
kama1351,legs,19
kama1351,lives,19
kama1351,potatoes,19
kama1351,seven,19
kama1351,sing,19
kama1351,stand,19
kama1351,stands,19
kama1351,things,19
kama1351,anymore,18
kama1351,cry,18
kama1351,grow,18
kama1351,hurt,18
kama1351,iron,18
kama1351,leave,18
kama1351,let’s,18
kama1351,nobody,18
kama1351,paper,18
kama1351,parents,18
kama1351,place,18
kama1351,sent,18
kama1351,soon,18
kama1351,strong,18
kama1351,thought,18
kama1351,tore,18
kama1351,bake,17
kama1351,dirty,17
kama1351,face,17
kama1351,fall,17
kama1351,gather,17
kama1351,grew,17
kama1351,hole,17
kama1351,oven,17
kama1351,priest,17
kama1351,returned,17
kama1351,shaman,17
kama1351,shouting,17
kama1351,singing,17
kama1351,smoke,17
kama1351,tape,17
kama1351,tied,17
kama1351,tongue,17
kama1351,wheat,17
kama1351,bag,16
kama1351,bones,16
kama1351,each,16
kama1351,hard,16
kama1351,isn't,16
kama1351,just,16
kama1351,kamassians,16
kama1351,lay,16
kama1351,pig,16
kama1351,pine,16
kama1351,relatives,16
kama1351,russian,16
kama1351,seated,16
kama1351,shouted,16
kama1351,shouts,16
kama1351,stomach,16
kama1351,themselves,16
kama1351,yours,16
kama1351,after,15
kama1351,break,15
kama1351,call,15
kama1351,ducks,15
kama1351,flowing,15
kama1351,hat,15
kama1351,hear,15
kama1351,kind,15
kama1351,mountains,15
kama1351,mouse,15
kama1351,nose,15
kama1351,perhaps,15
kama1351,reindeer,15
kama1351,shot,15
kama1351,skins,15
kama1351,sons,15
kama1351,sugar,15
kama1351,sweet,15
kama1351,takes,15
kama1351,throw,15
kama1351,village,15
kama1351,visit,15
kama1351,walking,15
kama1351,we'll,15
kama1351,burn,14
kama1351,cat,14
kama1351,closed,14
kama1351,earlier,14
kama1351,eaten,14
kama1351,friend,14
kama1351,high,14
kama1351,hung,14
kama1351,looked,14
kama1351,play,14
kama1351,rooster,14
kama1351,scythe,14
kama1351,sewed,14
kama1351,snake,14
kama1351,twenty,14
kama1351,wind,14
kama1351,year,14
kama1351,aching,13
kama1351,ass,13
kama1351,been,13
kama1351,can't,13
kama1351,coal,13
kama1351,covered,13
kama1351,eats,13
kama1351,fought,13
kama1351,froze,13
kama1351,gold,13
kama1351,hid,13
kama1351,milked,13
kama1351,mouth,13
kama1351,mushrooms,13
kama1351,never,13
kama1351,open,13
kama1351,passed,13
kama1351,roots,13
kama1351,rye,13
kama1351,salt,13
kama1351,shoes,13
kama1351,six,13
kama1351,stay,13
kama1351,stop,13
kama1351,taken,13
kama1351,they'll,13
kama1351,through,13
kama1351,which,13
kama1351,wrote,13
kama1351,arm,12
kama1351,bit,12
kama1351,boil,12
kama1351,cooking,12
kama1351,couldn't,12
kama1351,cream,12
kama1351,dried,12
kama1351,drunk,12
kama1351,earth,12
kama1351,herself,12
kama1351,jump,12
kama1351,man's,12
kama1351,pick,12
kama1351,played,12
kama1351,probably,12
kama1351,relative,12
kama1351,remained,12
kama1351,ring,12
kama1351,sack,12
kama1351,scolding,12
kama1351,sleeping,12
kama1351,soup,12
kama1351,stabbed,12
kama1351,stayed,12
kama1351,tale,12
kama1351,teach,12
kama1351,winter,12
kama1351,bath,11
kama1351,birchbark,11
kama1351,built,11
kama1351,carry,11
kama1351,chopped,11
kama1351,dance,11
kama1351,every,11
kama1351,everywhere,11
kama1351,feather,11
kama1351,few,11
kama1351,garden,11
kama1351,gives,11
kama1351,grabbed,11
kama1351,hide,11
kama1351,ivan,11
kama1351,kinds,11
kama1351,king,11
kama1351,law,11
kama1351,letter,11
kama1351,listen,11
kama1351,looks,11
kama1351,next,11
kama1351,opened,11
kama1351,persons,11
kama1351,pies,11
kama1351,playing,11
kama1351,rain,11
kama1351,same,11
kama1351,she's,11
kama1351,shoot,11
kama1351,soap,11
kama1351,sow,11
kama1351,speaks,11
kama1351,steal,11
kama1351,stones,11
kama1351,tired,11
kama1351,tomorrow,11
kama1351,twelve,11
kama1351,used,11
kama1351,voice,11
kama1351,whose,11
kama1351,yes,11
kama1351,arms,10
kama1351,baked,10
kama1351,basket,10
kama1351,bell,10
kama1351,boots,10
kama1351,boys,10
kama1351,broke,10
kama1351,burning,10
kama1351,cover,10
kama1351,ears,10
kama1351,eight,10
kama1351,elya,10
kama1351,everybody,10
kama1351,fetch,10
kama1351,fifteen,10
kama1351,flowers,10
kama1351,food,10
kama1351,forgot,10
kama1351,golden,10
kama1351,inside,10
kama1351,over,10
kama1351,pray,10
kama1351,salted,10
kama1351,second,10
kama1351,she'll,10
kama1351,sold,10
kama1351,sowed,10
kama1351,spoon,10
kama1351,talking,10
kama1351,tells,10
kama1351,than,10
kama1351,thinks,10
kama1351,top,10
kama1351,turnip,10
kama1351,under,10
kama1351,waiting,10
kama1351,wants,10
kama1351,what's,10
kama1351,window,10
kama1351,apple,9
kama1351,beating,9
kama1351,cap,9
kama1351,chased,9
kama1351,chop,9
kama1351,corral,9
kama1351,dig,9
kama1351,drive,9
kama1351,drove,9
kama1351,early,9
kama1351,entered,9
kama1351,feel,9
kama1351,first,9
kama1351,freeze,9
kama1351,freezing,9
kama1351,gate,9
kama1351,given,9
kama1351,half,9
kama1351,heat,9
kama1351,hot,9
kama1351,kamas,9
kama1351,kamassian,9
kama1351,klavdiya,9
kama1351,kodur,9
kama1351,laid,9
kama1351,lit,9
kama1351,mice,9
kama1351,mine,9
kama1351,nine,9
kama1351,picked,9
kama1351,planted,9
kama1351,rub,9
kama1351,shirts,9
kama1351,song,9
kama1351,spinning,9
kama1351,start,9
kama1351,teeth,9
kama1351,tsar,9
kama1351,turned,9
kama1351,walk,9
kama1351,wasn't,9
kama1351,way,9
kama1351,wet,9
kama1351,worked,9
kama1351,above,8
kama1351,any,8
kama1351,anybody,8
kama1351,anywhere,8
kama1351,apples,8
kama1351,aren't,8
kama1351,barking,8
kama1351,birch,8
kama1351,blade,8
kama1351,branch,8
kama1351,church,8
kama1351,close,8
kama1351,coffin,8
kama1351,cross,8
kama1351,cup,8
kama1351,deer,8
kama1351,devil,8
kama1351,finger,8
kama1351,flour,8
kama1351,frog,8
kama1351,girl's,8
kama1351,goats,8
kama1351,harness,8
kama1351,harnessed,8
kama1351,hay,8
kama1351,holiday,8
kama1351,hungry,8
kama1351,lazy,8
kama1351,lies,8
kama1351,light,8
kama1351,marriage,8
kama1351,necessary,8
kama1351,pigs,8
kama1351,ploughed,8
kama1351,right,8
kama1351,saying,8
kama1351,sorry,8
kama1351,spent,8
kama1351,steppe,8
kama1351,stick,8
kama1351,stole,8
kama1351,swear,8
kama1351,trousers,8
kama1351,vanyushka,8
kama1351,whatever,8
kama1351,badly,7
kama1351,cellar,7
kama1351,climb,7
kama1351,crane,7
kama1351,cutting,7
kama1351,didn’t,7
kama1351,doing,7
kama1351,drinking,7
kama1351,either,7
kama1351,fighting,7
kama1351,growing,7
kama1351,handsome,7
kama1351,help,7
kama1351,hold,7
kama1351,holes,7
kama1351,honorary,7
kama1351,i've,7
kama1351,khavroshechka,7
kama1351,knows,7
kama1351,landlord,7
kama1351,leek,7
kama1351,lost,7
kama1351,machine,7
kama1351,married,7
kama1351,noise,7
kama1351,pancakes,7
kama1351,pants,7
kama1351,piece,7
kama1351,plotnikova,7
kama1351,ploughing,7
kama1351,porridge,7
kama1351,prayed,7
kama1351,released,7
kama1351,roubles,7
kama1351,sable,7
kama1351,samovar,7
kama1351,shop,7
kama1351,shoulder,7
kama1351,songs,7
kama1351,sorts,7
kama1351,telling,7
kama1351,thick,7
kama1351,torn,7
kama1351,tried,7
kama1351,varlam,7
kama1351,waited,7
kama1351,woman's,7
kama1351,working,7
kama1351,works,7
kama1351,write,7
kama1351,you're,7
kama1351,yourself,7
kama1351,accordeon,6
kama1351,apart,6
kama1351,beginning,6
kama1351,belly,6
kama1351,birth,6
kama1351,bound,6
kama1351,bringing,6
kama1351,build,6
kama1351,burned,6
kama1351,calling,6
kama1351,care,6
kama1351,catching,6
kama1351,cauldrons,6
kama1351,cherry,6
kama1351,done,6
kama1351,dressed,6
kama1351,drinks,6
kama1351,egg,6
kama1351,elder,6
kama1351,eleven,6
kama1351,felt,6
kama1351,fist,6
kama1351,footprint,6
kama1351,frost,6
kama1351,gone,6
kama1351,groats,6
kama1351,hang,6
kama1351,heard,6
kama1351,heated,6
kama1351,horns,6
kama1351,hunt,6
kama1351,i'd,6
kama1351,ivanushka,6
kama1351,lady,6
kama1351,laughed,6
kama1351,laughing,6
kama1351,love,6
kama1351,mind,6
kama1351,mistress,6
kama1351,moon,6
kama1351,moose,6
kama1351,needle,6
kama1351,needs,6
kama1351,pie,6
kama1351,pieces,6
kama1351,plough,6
kama1351,pours,6
kama1351,pregnant,6
kama1351,release,6
kama1351,rope,6
kama1351,sang,6
kama1351,sank,6
kama1351,scolded,6
kama1351,searched,6
kama1351,send,6
kama1351,settlers,6
kama1351,sewing,6
kama1351,sick,6
kama1351,side,6
kama1351,sings,6
kama1351,sister's,6
kama1351,soldier,6
kama1351,sparrow,6
kama1351,stopped,6
kama1351,straw,6
kama1351,talk,6
kama1351,think,6
kama1351,thirteen,6
kama1351,those,6
kama1351,tie,6
kama1351,tobacco,6
kama1351,urinate,6
kama1351,vessel,6
kama1351,wear,6
kama1351,whole,6
kama1351,whom,6
kama1351,wives,6
kama1351,yet,6
kama1351,agafon,5
kama1351,alyonushka,5
kama1351,anisya,5
kama1351,appeared,5
kama1351,arrow,5
kama1351,asking,5
kama1351,attached,5
kama1351,baby,5
kama1351,bark,5
kama1351,barked,5
kama1351,becomes,5
kama1351,before,5
kama1351,better,5
kama1351,blacksmith,5
kama1351,bowl,5
kama1351,buried,5
kama1351,carrying,5
kama1351,cemetery,5
kama1351,clew,5
kama1351,collect,5
kama1351,collected,5
kama1351,cries,5
kama1351,crosses,5
kama1351,cups,5
kama1351,defecate,5
kama1351,dress,5
kama1351,dry,5
kama1351,duck,5
kama1351,elena,5
kama1351,everyone,5
kama1351,evil,5
kama1351,fast,5
kama1351,forgotten,5
kama1351,fourteen,5
kama1351,fourth,5
kama1351,fur,5
kama1351,gets,5
kama1351,grouse,5
kama1351,helped,5
kama1351,hospital,5
kama1351,human,5
kama1351,hundred,5
kama1351,invited,5
kama1351,it'll,5
kama1351,ivanovich,5
kama1351,kettle,5
kama1351,kodur’s,5
kama1351,kopecks,5
kama1351,krasnoyarsk,5
kama1351,land,5
kama1351,lilium,5
kama1351,listening,5
kama1351,mare,5
kama1351,may,5
kama1351,mounted,5
kama1351,new,5
kama1351,onion,5
kama1351,permyakovo,5
kama1351,plane,5
kama1351,puts,5
kama1351,putting,5
kama1351,raft,5
kama1351,rather,5
kama1351,riverbank,5
kama1351,ruler,5
kama1351,scold,5
kama1351,seventeen,5
kama1351,showed,5
kama1351,since,5
kama1351,sits,5
kama1351,slaughter,5
kama1351,smeared,5
kama1351,smells,5
kama1351,soft,5
kama1351,sour,5
kama1351,spin,5
kama1351,spirit,5
kama1351,stab,5
kama1351,starts,5
kama1351,steals,5
kama1351,sticks,5
kama1351,strongly,5
kama1351,swearing,5
kama1351,tents,5
kama1351,thimble,5
kama1351,times,5
kama1351,tops,5
kama1351,truth,5
kama1351,tsarevich,5
kama1351,twigs,5
kama1351,war,5
kama1351,ways,5
kama1351,while,5
kama1351,woke,5
kama1351,words,5
kama1351,yell,5
kama1351,abalakovo,4
kama1351,abandoned,4
kama1351,aches,4
kama1351,add,4
kama1351,ah,4
kama1351,animals,4
kama1351,anyway,4
kama1351,arrive,4
kama1351,arrived,4
kama1351,axes,4
kama1351,bags,4
kama1351,beatiful,4
kama1351,behind,4
kama1351,belogorye,4
kama1351,berry,4
kama1351,bind,4
kama1351,boat,4
kama1351,boiling,4
kama1351,both,4
kama1351,boy's,4
kama1351,breast,4
kama1351,brings,4
kama1351,burrow,4
kama1351,bury,4
kama1351,bus,4
kama1351,cabbage,4
kama1351,chasing,4
kama1351,chickens,4
kama1351,clean,4
kama1351,coarse,4
kama1351,cones,4
kama1351,cough,4
kama1351,cow's,4
kama1351,curse,4
kama1351,cursing,4
kama1351,dead,4
kama1351,death,4
kama1351,disappeared,4
kama1351,drops,4
kama1351,during,4
kama1351,dying,4
kama1351,escaped,4
kama1351,family,4
kama1351,fed,4
kama1351,fence,4
kama1351,fifth,4
kama1351,fingers,4
kama1351,flow,4
kama1351,flower,4
kama1351,flows,4
kama1351,fly,4
kama1351,force,4
kama1351,frightened,4
kama1351,goat's,4
kama1351,gods,4
kama1351,goodbye,4
kama1351,grab,4
kama1351,grasped,4
kama1351,grows,4
kama1351,hail,4
kama1351,haven't,4
kama1351,haystack,4
kama1351,heal,4
kama1351,hello,4
kama1351,hen,4
kama1351,hens,4
kama1351,horn,4
kama1351,horse's,4
kama1351,hunted,4
kama1351,hunting,4
kama1351,ilbin,4
kama1351,itself,4
kama1351,kilogramm,4
kama1351,kiss,4
kama1351,kissel,4
kama1351,knees,4
kama1351,knives,4
kama1351,knocking,4
kama1351,kolkhoz,4
kama1351,larch,4
kama1351,lice,4
kama1351,lift,4
kama1351,linen,4
kama1351,lips,4
kama1351,logs,4
kama1351,loved,4
kama1351,making,4
kama1351,maksim,4
kama1351,melted,4
kama1351,mosquito,4
kama1351,mount,4
kama1351,move,4
kama1351,nearly,4
kama1351,net,4
kama1351,nicely,4
kama1351,nobleman,4
kama1351,nomadize,4
kama1351,obey,4
kama1351,onto,4
kama1351,others,4
kama1351,parts,4
kama1351,patch,4
kama1351,plant,4
kama1351,potato,4
kama1351,power,4
kama1351,quarrelled,4
kama1351,rag,4
kama1351,rains,4
kama1351,raspberries,4
kama1351,raven,4
kama1351,really,4
kama1351,rouble,4
kama1351,rubles,4
kama1351,sables,4
kama1351,sayan,4
kama1351,scarf,4
kama1351,sheep's,4
kama1351,sisters,4
kama1351,somehow,4
kama1351,sorcerer,4
kama1351,spend,4
kama1351,squirrel,4
kama1351,stingy,4
kama1351,stronger,4
kama1351,sweared,4
kama1351,taught,4
kama1351,tear,4
kama1351,thin,4
kama1351,thinking,4
kama1351,thirsty,4
kama1351,thresh,4
kama1351,touch,4
kama1351,towards,4
kama1351,tower,4
kama1351,washtub,4
kama1351,watch,4
kama1351,watching,4
kama1351,witch,4
kama1351,wolves,4
kama1351,woman’s,4
kama1351,wouldn't,4
kama1351,young,4
kama1351,yurt,4
kama1351,abandon,3
kama1351,ache,3
kama1351,ached,3
kama1351,alcohol,3
kama1351,alive,3
kama1351,allowed,3
kama1351,along,3
kama1351,ashes,3
kama1351,bear's,3
kama1351,beated,3
kama1351,belts,3
kama1351,binoculars,3
kama1351,birds,3
kama1351,bite,3
kama1351,body,3
kama1351,bone,3
kama1351,bows,3
kama1351,box,3
kama1351,bridge,3
kama1351,broken,3
kama1351,brush,3
kama1351,bubble,3
kama1351,buckets,3
kama1351,buttons,3
kama1351,candles,3
kama1351,cared,3
kama1351,cars,3
kama1351,cave,3
kama1351,cedars,3
kama1351,chairman,3
kama1351,chief's,3
kama1351,clever,3
kama1351,climbing,3
kama1351,cock,3
kama1351,collar,3
kama1351,crack,3
kama1351,cropped,3
kama1351,danced,3
kama1351,dancing,3
kama1351,defecated,3
kama1351,destroyed,3
kama1351,dirt,3
kama1351,dough,3
kama1351,drum,3
kama1351,enter,3
kama1351,eyed,3
kama1351,falcon,3
kama1351,falls,3
kama1351,father’s,3
kama1351,filist,3
kama1351,fir,3
kama1351,flea,3
kama1351,flesh,3
kama1351,flies,3
kama1351,floor,3
kama1351,flowed,3
kama1351,follow,3
kama1351,forget,3
kama1351,frozen,3
kama1351,full,3
kama1351,further,3
kama1351,gavrila,3
kama1351,general,3
kama1351,getting,3
kama1351,granary,3
kama1351,granddaughter,3
kama1351,granny,3
kama1351,grind,3
kama1351,grown,3
kama1351,guns,3
kama1351,healed,3
kama1351,hears,3
kama1351,heating,3
kama1351,herd,3
kama1351,hi,3
kama1351,hiding,3
kama1351,ice,3
kama1351,kan,3
kama1351,keep,3
kama1351,kilograms,3
kama1351,kissed,3
kama1351,large,3
kama1351,last,3
kama1351,laugh,3
kama1351,laying,3
kama1351,leaks,3
kama1351,learn,3
kama1351,leg,3
kama1351,log,3
kama1351,loudly,3
kama1351,magpie,3
kama1351,male,3
kama1351,malinovka,3
kama1351,meet,3
kama1351,merchant,3
kama1351,minusinsk,3
kama1351,moo,3
kama1351,mother's,3
kama1351,moustache,3
kama1351,niece,3
kama1351,nikita,3
kama1351,nomadized,3
kama1351,nut,3
kama1351,o'clock,3
kama1351,often,3
kama1351,ok,3
kama1351,okler,3
kama1351,older,3
kama1351,oneself,3
kama1351,onions,3
kama1351,paid,3
kama1351,pan,3
kama1351,pass,3
kama1351,patronyme,3
kama1351,picture,3
kama1351,pipe,3
kama1351,pity,3
kama1351,placed,3
kama1351,planting,3
kama1351,poorly,3
kama1351,pot,3
kama1351,powerful,3
kama1351,praise,3
kama1351,prepared,3
kama1351,pull,3
kama1351,pulled,3
kama1351,quarrel,3
kama1351,quarrelling,3
kama1351,quickly,3
kama1351,rammed,3
kama1351,recorded,3
kama1351,remain,3
kama1351,resin,3
kama1351,return,3
kama1351,riddle,3
kama1351,rock,3
kama1351,rolls,3
kama1351,rumbling,3
kama1351,sad,3
kama1351,scissors,3
kama1351,scolds,3
kama1351,screamed,3
kama1351,sea,3
kama1351,search,3
kama1351,serpent,3
kama1351,setting,3
kama1351,share,3
kama1351,shawl,3
kama1351,shit,3
kama1351,sinews,3
kama1351,single,3
kama1351,sixth,3
kama1351,skinned,3
kama1351,skinny,3
kama1351,sky,3
kama1351,slaughtered,3
kama1351,sleeps,3
kama1351,slim,3
kama1351,smallpox,3
kama1351,smart,3
kama1351,snows,3
kama1351,spindle,3
kama1351,spun,3
kama1351,staying,3
kama1351,stays,3
kama1351,stealing,3
kama1351,strength,3
kama1351,stuck,3
kama1351,sweep,3
kama1351,taking,3
kama1351,tales,3
kama1351,tapping,3
kama1351,tendons,3
kama1351,thank,3
kama1351,they're,3
kama1351,threshed,3
kama1351,thrown,3
kama1351,tospak,3
kama1351,tow,3
kama1351,town,3
kama1351,tractor,3
kama1351,tricked,3
kama1351,try,3
kama1351,tsar's,3
kama1351,uyar,3
kama1351,van'ka,3
kama1351,vessels,3
kama1351,visible,3
kama1351,vlas,3
kama1351,wandering,3
kama1351,waved,3
kama1351,we're,3
kama1351,wedding,3
kama1351,wherever,3
kama1351,whip,3
kama1351,whistled,3
kama1351,wiped,3
kama1351,wooden,3
kama1351,worms,3
kama1351,wrapped,3
kama1351,yard,3
kama1351,15,2
kama1351,acorns,2
kama1351,across,2
kama1351,added,2
kama1351,against,2
kama1351,air,2
kama1351,alright,2
kama1351,among,2
kama1351,answer,2
kama1351,army,2
kama1351,aspen,2
kama1351,aunt,2
kama1351,bald,2
kama1351,bandage,2
kama1351,barrel,2
kama1351,beak,2
kama1351,bears,2
kama1351,beats,2
kama1351,beer,2
kama1351,bellowing,2
kama1351,belt,2
kama1351,bigger,2
kama1351,bites,2
kama1351,blacksmith's,2
kama1351,boasting,2
kama1351,bosom,2
kama1351,bottle,2
kama1351,bottom,2
kama1351,bow,2
kama1351,bowed,2
kama1351,braids,2
kama1351,branches,2
kama1351,branded,2
kama1351,breaking,2
kama1351,brother's,2
kama1351,brushing,2
kama1351,bullock,2
kama1351,bulls,2
kama1351,burns,2
kama1351,burst,2
kama1351,buys,2
kama1351,camel,2
kama1351,camera,2
kama1351,captured,2
kama1351,cart,2
kama1351,catches,2
kama1351,cats,2
kama1351,change,2
kama1351,changed,2
kama1351,chase,2
kama1351,cheese,2
kama1351,cherries,2
kama1351,chicken,2
kama1351,chisel,2
kama1351,christ,2
kama1351,city,2
kama1351,cleaned,2
kama1351,closing,2
kama1351,cloud,2
kama1351,coats,2
kama1351,comb,2
kama1351,completely,2
kama1351,coop,2
kama1351,copper,2
kama1351,course,2
kama1351,crawled,2
kama1351,crossed,2
kama1351,cured,2
kama1351,cursed,2
kama1351,curses,2
kama1351,danila,2
kama1351,daughter's,2
kama1351,decided,2
kama1351,deep,2
kama1351,defecates,2
kama1351,destroy,2
kama1351,different,2
kama1351,digging,2
kama1351,diligent,2
kama1351,dish,2
kama1351,driving,2
kama1351,dropped,2
kama1351,drowned,2
kama1351,drying,2
kama1351,dyala,2
kama1351,eh,2
kama1351,eighteen,2
kama1351,end,2
kama1351,eyeglasses,2
kama1351,faces,2
kama1351,falling,2
kama1351,fart,2
kama1351,farther,2
kama1351,father's,2
kama1351,feeling,2
kama1351,feels,2
kama1351,fellow,2
kama1351,fix,2
kama1351,flood,2
kama1351,flown,2
kama1351,foolish,2
kama1351,forgery,2
kama1351,forteen,2
kama1351,fox's,2
kama1351,freezed,2
kama1351,friends,2
kama1351,friendship,2
kama1351,frosya,2
kama1351,fry,2
kama1351,gates,2
kama1351,gathering,2
kama1351,ghost,2
kama1351,giving,2
kama1351,goatlings,2
kama1351,godmother,2
kama1351,grabbing,2
kama1351,grams,2
kama1351,grasp,2
kama1351,grave,2
kama1351,grazing,2
kama1351,halter,2
kama1351,hanging,2
kama1351,hardly,2
kama1351,haven’t,2
kama1351,haystacks,2
kama1351,heads,2
kama1351,headscarf,2
kama1351,healing,2
kama1351,heavy,2
kama1351,held,2
kama1351,hell,2
kama1351,herb,2
kama1351,heron,2
kama1351,hers,2
kama1351,he’s,2
kama1351,hill,2
kama1351,holding,2
kama1351,honey,2
kama1351,hospitals,2
kama1351,however,2
kama1351,hugged,2
kama1351,hurting,2
kama1351,husband's,2
kama1351,impossible,2
kama1351,inscription,2
kama1351,itches,2
kama1351,it’s,2
kama1351,jug,2
kama1351,jumping,2
kama1351,jumps,2
kama1351,karagas,2
kama1351,keeps,2
kama1351,kids,2
kama1351,kills,2
kama1351,l,2
kama1351,lair,2
kama1351,landed,2
kama1351,larches,2
kama1351,lasso,2
kama1351,lead,2
kama1351,learned,2
kama1351,learning,2
kama1351,learnt,2
kama1351,leaving,2
kama1351,less,2
kama1351,life,2
kama1351,lime,2
kama1351,ll,2
kama1351,lock,2
kama1351,lutonyushka,2
kama1351,m,2
kama1351,machines,2
kama1351,malanya,2
kama1351,malanya's,2
kama1351,man’s,2
kama1351,market,2
kama1351,mat,2
