glottocode,word,sum_count,same_meaning,glottolog_langname
roma1327,mimetic,8,TRUE,Romanian
roma1327,sprinkler,8,TRUE,Romanian
roma1327,superstar,8,TRUE,Romanian
roma1327,topless,8,TRUE,Romanian
scot1243,unspeakable,8,TRUE,Scots
slov1268,admiral,8,TRUE,Slovenian
slov1268,kilometer,8,TRUE,Slovenian
slov1268,urban,8,TRUE,Slovenian
slov1269,grapefruit,8,TRUE,Slovak
slov1269,placenta,8,TRUE,Slovak
slov1269,turban,8,TRUE,Slovak
slov1269,vodka,8,TRUE,Slovak
sout1528,bona,8,FALSE,Serbian-Croatian-Bosnian
sout1528,euro,8,TRUE,Serbian-Croatian-Bosnian
sout1528,laser,8,TRUE,Serbian-Croatian-Bosnian
sout1528,libido,8,TRUE,Serbian-Croatian-Bosnian
sout1528,primate,8,FALSE,Serbian-Croatian-Bosnian
stan1288,hubs,8,FALSE,Spanish
stan1288,icebergs,8,FALSE,Spanish
stan1288,incremental,8,TRUE,Spanish
stan1288,niches,8,FALSE,Spanish
stan1288,plagues,8,FALSE,Spanish
stan1288,redefine,8,TRUE,Spanish
stan1288,replicate,8,TRUE,Spanish
stan1288,societal,8,TRUE,Spanish
stan1288,sprays,8,FALSE,Spanish
stan1288,visas,8,FALSE,Spanish
stan1289,accident,8,TRUE,Catalan
stan1289,art,8,TRUE,Catalan
stan1289,base,8,TRUE,Catalan
stan1289,cars,8,FALSE,Catalan
stan1289,coma,8,TRUE,Catalan
stan1289,corn,8,FALSE,Catalan
stan1289,corpus,8,TRUE,Catalan
stan1289,data,8,FALSE,Catalan
stan1289,desert,8,TRUE,Catalan
stan1289,film,8,TRUE,Catalan
stan1289,fins,8,FALSE,Catalan
stan1289,hoc,8,FALSE,Catalan
stan1289,instrument,8,TRUE,Catalan
stan1289,lateral,8,TRUE,Catalan
stan1289,mall,8,FALSE,Catalan
stan1289,nap,8,FALSE,Catalan
stan1289,normal,8,TRUE,Catalan
stan1289,ones,8,FALSE,Catalan
stan1289,pens,8,FALSE,Catalan
stan1289,presents,8,FALSE,Catalan
stan1289,pus,8,TRUE,Catalan
stan1289,quarts,8,FALSE,Catalan
stan1289,rep,8,FALSE,Catalan
stan1289,rot,8,FALSE,Catalan
stan1289,variable,8,TRUE,Catalan
stan1289,vocal,8,TRUE,Catalan
stan1290,appropriations,8,FALSE,French
stan1290,chromosomes,8,FALSE,French
stan1290,classifications,8,FALSE,French
stan1290,icebergs,8,FALSE,French
stan1290,philtrum,8,TRUE,French
stan1295,degenerative,8,FALSE,German
stan1306,banjo,8,TRUE,Standard Malay
stan1306,neon,8,TRUE,Standard Malay
stan1306,proton,8,TRUE,Standard Malay
swed1254,artists,8,FALSE,Swedish
swed1254,ballerina,8,TRUE,Swedish
swed1254,banjo,8,TRUE,Swedish
swed1254,bartender,8,TRUE,Swedish
swed1254,cardigan,8,TRUE,Swedish
swed1254,expansive,8,FALSE,Swedish
swed1254,feminist,8,TRUE,Swedish
swed1254,frustration,8,TRUE,Swedish
swed1254,gems,8,FALSE,Swedish
swed1254,ghetto,8,TRUE,Swedish
swed1254,guru,8,TRUE,Swedish
swed1254,helium,8,TRUE,Swedish
swed1254,idealism,8,TRUE,Swedish
swed1254,imperialism,8,TRUE,Swedish
swed1254,imperialist,8,TRUE,Swedish
swed1254,inferno,8,TRUE,Swedish
swed1254,initiation,8,TRUE,Swedish
swed1254,institutions,8,FALSE,Swedish
swed1254,marina,8,TRUE,Swedish
swed1254,metabolism,8,TRUE,Swedish
swed1254,pacifist,8,TRUE,Swedish
swed1254,pensions,8,FALSE,Swedish
swed1254,plankton,8,TRUE,Swedish
swed1254,posts,8,FALSE,Swedish
swed1254,realist,8,TRUE,Swedish
swed1254,repression,8,TRUE,Swedish
swed1254,shots,8,FALSE,Swedish
swed1254,snacks,8,FALSE,Swedish
swed1254,spades,8,FALSE,Swedish
swed1254,systems,8,FALSE,Swedish
swed1254,thriller,8,TRUE,Swedish
swed1254,trauma,8,TRUE,Swedish
swed1254,unilateral,8,TRUE,Swedish
swed1254,visas,8,FALSE,Swedish
swed1254,wok,8,TRUE,Swedish
taga1270,taping,8,FALSE,Tagalog
taga1270,virus,8,TRUE,Tagalog
teop1238,moon,8,FALSE,Teop
tokp1240,kit,8,FALSE,Tok Pisin
unam1242,hate,8,FALSE,Unami
uppe1395,law,8,FALSE,Upper Sorbian
west2354,auto,8,FALSE,Western Frisian
west2354,bear,8,TRUE,Western Frisian
west2354,hope,8,TRUE,Western Frisian
west2354,sin,8,FALSE,Western Frisian
xhos1239,cola,8,FALSE,Xhosa
yaka1277,guru,8,FALSE,Yakan
yuca1254,bat,8,FALSE,Yucatec Maya
arom1237,drum,7,FALSE,Aromanian
arom1237,nod,7,FALSE,Aromanian
basq1248,radio,7,FALSE,Basque
cebu1242,bangs,7,FALSE,Cebuano
cebu1242,hiring,7,FALSE,Cebuano
cebu1242,ultimatum,7,FALSE,Cebuano
cent2087,pan,7,FALSE,Coastal-Naga Bikol
chuu1238,sat,7,FALSE,Chuukese
corn1251,pocket,7,TRUE,Cornish
cree1270,pose,7,FALSE,Creek
czec1258,aids,7,TRUE,Czech
czec1258,astronaut,7,TRUE,Czech
czec1258,groggy,7,FALSE,Czech
czec1258,kimono,7,TRUE,Czech
czec1258,libido,7,TRUE,Czech
czec1258,mutant,7,TRUE,Czech
czec1258,referendum,7,TRUE,Czech
czec1258,sprinter,7,TRUE,Czech
czec1258,tango,7,TRUE,Czech
czec1258,video,7,TRUE,Czech
dani1285,digital,7,TRUE,Danish
dani1285,emigration,7,TRUE,Danish
dani1285,flags,7,FALSE,Danish
dani1285,fuck,7,FALSE,Danish
dani1285,hospitals,7,FALSE,Danish
dani1285,kinds,7,FALSE,Danish
dani1285,knives,7,FALSE,Danish
dani1285,magnesium,7,TRUE,Danish
dani1285,montage,7,TRUE,Danish
dani1285,moratorium,7,TRUE,Danish
dani1285,piles,7,FALSE,Danish
dani1285,planets,7,FALSE,Danish
dani1285,races,7,FALSE,Danish
dani1285,spam,7,FALSE,Danish
dani1285,tones,7,FALSE,Danish
dani1285,virus,7,TRUE,Danish
dani1285,yoghurt,7,TRUE,Danish
dutc1256,amateurs,7,FALSE,Dutch
dutc1256,artefact,7,TRUE,Dutch
dutc1256,bandages,7,FALSE,Dutch
dutc1256,chefs,7,FALSE,Dutch
dutc1256,clans,7,FALSE,Dutch
dutc1256,collage,7,TRUE,Dutch
dutc1256,criteria,7,FALSE,Dutch
dutc1256,cyanide,7,TRUE,Dutch
dutc1256,ethos,7,TRUE,Dutch
dutc1256,goals,7,FALSE,Dutch
dutc1256,jacks,7,FALSE,Dutch
dutc1256,racist,7,TRUE,Dutch
dutc1256,romances,7,FALSE,Dutch
dutc1256,scores,7,FALSE,Dutch
dutc1256,skateboard,7,TRUE,Dutch
dutc1256,tests,7,FALSE,Dutch
dutc1256,topless,7,TRUE,Dutch
esto1258,autos,7,FALSE,Estonian
esto1258,hamburger,7,TRUE,Estonian
esto1258,plankton,7,TRUE,Estonian
esto1258,tees,7,FALSE,Estonian
esto1258,veal,7,FALSE,Estonian
finn1318,atrium,7,TRUE,Finnish
finn1318,emeritus,7,TRUE,Finnish
finn1318,enigma,7,TRUE,Finnish
finn1318,euro,7,TRUE,Finnish
finn1318,feedback,7,TRUE,Finnish
finn1318,fudge,7,TRUE,Finnish
finn1318,goodwill,7,TRUE,Finnish
finn1318,guru,7,TRUE,Finnish
finn1318,hiatus,7,TRUE,Finnish
finn1318,inferno,7,TRUE,Finnish
finn1318,manila,7,TRUE,Finnish
finn1318,oregano,7,TRUE,Finnish
finn1318,paranoia,7,TRUE,Finnish
finn1318,peso,7,TRUE,Finnish
finn1318,radon,7,TRUE,Finnish
finn1318,rotunda,7,TRUE,Finnish
finn1318,voodoo,7,TRUE,Finnish
gali1258,actor,7,TRUE,Galician
gali1258,case,7,FALSE,Galician
gali1258,cruel,7,TRUE,Galician
gali1258,dance,7,TRUE,Galician
gali1258,defender,7,FALSE,Galician
gali1258,escape,7,TRUE,Galician
gali1258,fame,7,FALSE,Galician
gali1258,free,7,FALSE,Galician
gali1258,gusto,7,FALSE,Galician
gali1258,interior,7,TRUE,Galician
gali1258,lace,7,FALSE,Galician
gali1258,legal,7,TRUE,Galician
gali1258,mesa,7,FALSE,Galician
gali1258,render,7,TRUE,Galician
gali1258,sexual,7,TRUE,Galician
gali1258,son,7,FALSE,Galician
hait1244,bra,7,FALSE,Haitian
hait1244,mas,7,FALSE,Haitian
hait1244,prepare,7,TRUE,Haitian
haus1257,sauna,7,FALSE,Hausa
hung1274,laptop,7,TRUE,Hungarian
hung1274,magma,7,TRUE,Hungarian
hung1274,termed,7,FALSE,Hungarian
icel1247,brands,7,FALSE,Icelandic
icel1247,fart,7,FALSE,Icelandic
indo1316,asteroid,7,TRUE,Standard Indonesian
indo1316,doping,7,TRUE,Standard Indonesian
indo1316,trimester,7,TRUE,Standard Indonesian
ital1282,logos,7,TRUE,Italian
ital1282,supernova,7,TRUE,Italian
ladi1251,era,7,FALSE,Ladino
lati1261,affective,7,FALSE,Latin
lati1261,clitoris,7,TRUE,Latin
lati1261,determinant,7,FALSE,Latin
lati1261,locale,7,FALSE,Latin
lati1261,placebo,7,FALSE,Latin
latv1249,parole,7,FALSE,Latvian
latv1249,salts,7,FALSE,Latvian
latv1249,slave,7,FALSE,Latvian
latv1249,solo,7,TRUE,Latvian
latv1249,villa,7,TRUE,Latvian
malt1254,tin,7,FALSE,Maltese
malt1254,ward,7,FALSE,Maltese
mans1262,boot,7,FALSE,Mansaka
manx1243,furnish,7,FALSE,Manx
midd1317,ache,7,FALSE,Middle English
midd1317,ark,7,FALSE,Middle English
midd1317,awe,7,TRUE,Middle English
midd1317,bank,7,FALSE,Middle English
midd1317,basket,7,TRUE,Middle English
midd1317,brand,7,FALSE,Middle English
midd1317,breed,7,FALSE,Middle English
midd1317,burst,7,FALSE,Middle English
midd1317,club,7,FALSE,Middle English
midd1317,corn,7,FALSE,Middle English
midd1317,cure,7,FALSE,Middle English
midd1317,deal,7,FALSE,Middle English
midd1317,doom,7,FALSE,Middle English
midd1317,earn,7,FALSE,Middle English
midd1317,ease,7,FALSE,Middle English
midd1317,enemy,7,TRUE,Middle English
midd1317,fallen,7,FALSE,Middle English
midd1317,flour,7,TRUE,Middle English
midd1317,fond,7,FALSE,Middle English
midd1317,fore,7,TRUE,Middle English
midd1317,friend,7,FALSE,Middle English
midd1317,garden,7,FALSE,Middle English
midd1317,gay,7,FALSE,Middle English
midd1317,gras,7,FALSE,Middle English
midd1317,hare,7,FALSE,Middle English
midd1317,hem,7,TRUE,Middle English
midd1317,hospital,7,FALSE,Middle English
midd1317,hour,7,FALSE,Middle English
midd1317,issue,7,TRUE,Middle English
midd1317,ivory,7,FALSE,Middle English
midd1317,kiss,7,FALSE,Middle English
midd1317,lend,7,FALSE,Middle English
midd1317,lore,7,FALSE,Middle English
midd1317,mail,7,FALSE,Middle English
midd1317,manly,7,FALSE,Middle English
midd1317,mock,7,FALSE,Middle English
midd1317,moist,7,FALSE,Middle English
midd1317,nose,7,TRUE,Middle English
midd1317,ought,7,FALSE,Middle English
midd1317,pace,7,FALSE,Middle English
midd1317,palace,7,FALSE,Middle English
midd1317,patience,7,FALSE,Middle English
midd1317,pie,7,FALSE,Middle English
midd1317,pilgrimage,7,TRUE,Middle English
midd1317,pure,7,TRUE,Middle English
midd1317,rebellion,7,FALSE,Middle English
midd1317,recover,7,FALSE,Middle English
midd1317,ride,7,FALSE,Middle English
midd1317,sight,7,FALSE,Middle English
midd1317,sister,7,FALSE,Middle English
midd1317,smart,7,FALSE,Middle English
midd1317,smoke,7,TRUE,Middle English
midd1317,street,7,FALSE,Middle English
midd1317,stroke,7,FALSE,Middle English
midd1317,swell,7,FALSE,Middle English
midd1317,tail,7,FALSE,Middle English
midd1317,token,7,TRUE,Middle English
midd1317,tome,7,FALSE,Middle English
midd1317,true,7,FALSE,Middle English
midd1317,view,7,FALSE,Middle English
midd1317,violence,7,TRUE,Middle English
nort2671,diet,7,FALSE,North Saami
nort2697,planet,7,TRUE,North Azerbaijani
nort2697,tale,7,FALSE,North Azerbaijani
nort2697,tin,7,FALSE,North Azerbaijani
nucl1301,bikini,7,TRUE,Turkish
oldf1239,arson,7,TRUE,Old French (842-ca. 1400)
oldf1239,bat,7,FALSE,Old French (842-ca. 1400)
oldf1239,complexion,7,TRUE,Old French (842-ca. 1400)
oldf1239,cue,7,FALSE,Old French (842-ca. 1400)
oldf1239,fret,7,FALSE,Old French (842-ca. 1400)
oldf1239,guise,7,FALSE,Old French (842-ca. 1400)
oldf1239,liberal,7,FALSE,Old French (842-ca. 1400)
oldf1239,licence,7,FALSE,Old French (842-ca. 1400)
oldf1239,paste,7,TRUE,Old French (842-ca. 1400)
oldf1239,pastor,7,TRUE,Old French (842-ca. 1400)
oldf1239,pavement,7,FALSE,Old French (842-ca. 1400)
oldf1239,plaid,7,FALSE,Old French (842-ca. 1400)
oldf1239,plume,7,TRUE,Old French (842-ca. 1400)
oldf1239,resemblance,7,FALSE,Old French (842-ca. 1400)
oldf1239,session,7,TRUE,Old French (842-ca. 1400)
oldf1239,summer,7,TRUE,Old French (842-ca. 1400)
oldf1239,tenement,7,FALSE,Old French (842-ca. 1400)
oldf1239,trainer,7,FALSE,Old French (842-ca. 1400)
oldf1239,usage,7,TRUE,Old French (842-ca. 1400)
oldn1244,bands,7,FALSE,Old Norse
oldn1244,blend,7,TRUE,Old Norse
plau1238,bees,7,FALSE,Plautdietsch
poli1260,bestseller,7,TRUE,Polish
poli1260,manila,7,TRUE,Polish
poli1260,mutant,7,TRUE,Polish
poli1260,optimum,7,TRUE,Polish
poli1260,patio,7,TRUE,Polish
poli1260,router,7,TRUE,Polish
poli1260,topless,7,TRUE,Polish
port1283,aliens,7,FALSE,Portuguese
port1283,amino,7,FALSE,Portuguese
port1283,avatar,7,TRUE,Portuguese
port1283,brides,7,FALSE,Portuguese
port1283,camper,7,TRUE,Portuguese
port1283,chutney,7,TRUE,Portuguese
port1283,clips,7,FALSE,Portuguese
port1283,coaches,7,FALSE,Portuguese
port1283,egos,7,FALSE,Portuguese
port1283,on-line,7,TRUE,Portuguese
port1283,pixel,7,TRUE,Portuguese
port1283,poses,7,FALSE,Portuguese
port1283,processes,7,FALSE,Portuguese
port1283,rifles,7,FALSE,Portuguese
port1283,sites,7,FALSE,Portuguese
port1283,spas,7,FALSE,Portuguese
roma1327,artefact,7,FALSE,Romanian
roma1327,axial,7,TRUE,Romanian
roma1327,bungalow,7,TRUE,Romanian
roma1327,chili,7,TRUE,Romanian
roma1327,conceptual,7,TRUE,Romanian
roma1327,favoritism,7,TRUE,Romanian
roma1327,galactic,7,TRUE,Romanian
roma1327,hormonal,7,TRUE,Romanian
roma1327,karma,7,TRUE,Romanian
roma1327,kimono,7,TRUE,Romanian
roma1327,lesbian,7,TRUE,Romanian
roma1327,libido,7,TRUE,Romanian
roma1327,magenta,7,TRUE,Romanian
roma1327,modelling,7,TRUE,Romanian
roma1327,pandemic,7,TRUE,Romanian
roma1327,relativism,7,TRUE,Romanian
roma1327,scorer,7,TRUE,Romanian
roma1327,semiconductor,7,TRUE,Romanian
roma1327,shaker,7,TRUE,Romanian
roma1327,shortening,7,TRUE,Romanian
roma1327,sociologist,7,TRUE,Romanian
roma1327,spam,7,TRUE,Romanian
roma1327,subtext,7,TRUE,Romanian
roma1327,visceral,7,TRUE,Romanian
scot1243,municipality,7,TRUE,Scots
scot1243,rumps,7,FALSE,Scots
scot1243,spherical,7,TRUE,Scots
slov1268,stark,7,FALSE,Slovenian
slov1269,kilometer,7,TRUE,Slovak
slov1269,pasta,7,FALSE,Slovak
slov1269,penis,7,TRUE,Slovak
slov1269,psi,7,FALSE,Slovak
slov1269,whisky,7,TRUE,Slovak
sout1528,asteroid,7,TRUE,Serbian-Croatian-Bosnian
sout1528,neutron,7,TRUE,Serbian-Croatian-Bosnian
sout1528,patina,7,TRUE,Serbian-Croatian-Bosnian
sout1528,proton,7,TRUE,Serbian-Croatian-Bosnian
stan1288,ascended,7,FALSE,Spanish
stan1288,catchers,7,FALSE,Spanish
stan1288,competed,7,FALSE,Spanish
stan1288,crushes,7,FALSE,Spanish
stan1288,geek,7,TRUE,Spanish
stan1288,granola,7,TRUE,Spanish
stan1288,histories,7,FALSE,Spanish
stan1288,presumes,7,FALSE,Spanish
stan1288,resumes,7,FALSE,Spanish
stan1288,sushi,7,TRUE,Spanish
stan1289,ant,7,FALSE,Catalan
stan1289,carp,7,FALSE,Catalan
stan1289,cinema,7,TRUE,Catalan
stan1289,clip,7,TRUE,Catalan
stan1289,company,7,FALSE,Catalan
stan1289,considerable,7,TRUE,Catalan
stan1289,dates,7,FALSE,Catalan
stan1289,detergent,7,TRUE,Catalan
stan1289,doctor,7,TRUE,Catalan
stan1289,gall,7,FALSE,Catalan
stan1289,grill,7,FALSE,Catalan
stan1289,home,7,FALSE,Catalan
stan1289,hospital,7,TRUE,Catalan
stan1289,idea,7,TRUE,Catalan
stan1289,litre,7,TRUE,Catalan
stan1289,marina,7,TRUE,Catalan
stan1289,model,7,TRUE,Catalan
stan1289,molar,7,TRUE,Catalan
stan1289,ram,7,TRUE,Catalan
stan1289,ran,7,FALSE,Catalan
stan1289,rat,7,TRUE,Catalan
stan1289,revolt,7,FALSE,Catalan
stan1289,torn,7,FALSE,Catalan
stan1289,triangle,7,TRUE,Catalan
stan1289,unit,7,FALSE,Catalan
stan1289,vehicle,7,TRUE,Catalan
stan1290,ghettos,7,FALSE,French
stan1290,performative,7,FALSE,French
stan1290,pipelines,7,FALSE,French
stan1290,routines,7,FALSE,French
stan1306,egos,7,FALSE,Standard Malay
sund1252,mayor,7,FALSE,Sundanese
swah1253,karate,7,TRUE,Swahili
swat1243,coca,7,FALSE,Swati
swed1254,adapter,7,TRUE,Swedish
swed1254,adoptive,7,FALSE,Swedish
swed1254,altruism,7,TRUE,Swedish
swed1254,attacks,7,FALSE,Swedish
swed1254,autopilot,7,TRUE,Swedish
swed1254,backs,7,FALSE,Swedish
swed1254,bins,7,FALSE,Swedish
swed1254,cannabis,7,TRUE,Swedish
swed1254,chassis,7,FALSE,Swedish
swed1254,covers,7,FALSE,Swedish
swed1254,cowboys,7,FALSE,Swedish
swed1254,deadline,7,TRUE,Swedish
swed1254,divisions,7,FALSE,Swedish
swed1254,fragments,7,FALSE,Swedish
swed1254,herpes,7,TRUE,Swedish
swed1254,immigrants,7,FALSE,Swedish
swed1254,lakes,7,FALSE,Swedish
swed1254,libido,7,TRUE,Swedish
swed1254,lifts,7,FALSE,Swedish
swed1254,mangrove,7,TRUE,Swedish
swed1254,migrant,7,TRUE,Swedish
swed1254,millennium,7,TRUE,Swedish
swed1254,missions,7,FALSE,Swedish
swed1254,moratorium,7,TRUE,Swedish
swed1254,motions,7,FALSE,Swedish
swed1254,motivation,7,TRUE,Swedish
swed1254,nationalism,7,TRUE,Swedish
swed1254,pickup,7,TRUE,Swedish
swed1254,plutonium,7,TRUE,Swedish
swed1254,professionalism,7,TRUE,Swedish
swed1254,protagonist,7,TRUE,Swedish
swed1254,radios,7,FALSE,Swedish
swed1254,researcher,7,TRUE,Swedish
swed1254,semifinal,7,TRUE,Swedish
swed1254,sensations,7,FALSE,Swedish
swed1254,showers,7,FALSE,Swedish
swed1254,spam,7,TRUE,Swedish
swed1254,strands,7,FALSE,Swedish
swed1254,surfing,7,TRUE,Swedish
swed1254,terrorist,7,TRUE,Swedish
swed1254,traditions,7,FALSE,Swedish
taus1251,sat,7,FALSE,Tausug
tetu1245,hat,7,FALSE,Tetum
tokp1240,des,7,FALSE,Tok Pisin
tokp1240,pop,7,FALSE,Tok Pisin
tokp1240,soda,7,FALSE,Tok Pisin
uppe1395,hat,7,FALSE,Upper Sorbian
wels1247,cachet,7,FALSE,Welsh
wels1247,radon,7,TRUE,Welsh
west2354,ark,7,FALSE,Western Frisian
west2354,breed,7,FALSE,Western Frisian
west2354,held,7,FALSE,Western Frisian
west2354,pear,7,FALSE,Western Frisian
west2354,side,7,TRUE,Western Frisian
west2354,slim,7,FALSE,Western Frisian
west2354,want,7,FALSE,Western Frisian
yoga1237,tan,7,FALSE,Yogad
afri1274,limousine,6,TRUE,Afrikaans
arom1237,mare,6,FALSE,Aromanian
arom1237,min,6,FALSE,Aromanian
ayiw1239,site,6,FALSE,Äiwoo
basq1248,ate,6,FALSE,Basque
basq1248,country,6,TRUE,Basque
basq1248,motel,6,TRUE,Basque
basq1248,soil,6,FALSE,Basque
beja1238,yam,6,FALSE,Beja
bret1244,bank,6,TRUE,Breton
bret1244,post,6,TRUE,Breton
cebu1242,admiral,6,FALSE,Cebuano
cebu1242,atlas,6,FALSE,Cebuano
cebu1242,championship,6,FALSE,Cebuano
cebu1242,planter,6,FALSE,Cebuano
cebu1242,salon,6,TRUE,Cebuano
cebu1242,salvage,6,FALSE,Cebuano
cebu1242,satin,6,TRUE,Cebuano
cebu1242,slogan,6,TRUE,Cebuano
cent2087,song,6,FALSE,Coastal-Naga Bikol
chuu1238,pink,6,TRUE,Chuukese
clas1250,cue,6,FALSE,Classical Nahuatl
corn1251,plans,6,FALSE,Cornish
corn1251,tiger,6,TRUE,Cornish
czec1258,analog,6,TRUE,Czech
czec1258,bestseller,6,TRUE,Czech
czec1258,deadlock,6,TRUE,Czech
czec1258,developer,6,TRUE,Czech
czec1258,karma,6,TRUE,Czech
czec1258,plaza,6,TRUE,Czech
czec1258,proton,6,TRUE,Czech
czec1258,relevance,6,TRUE,Czech
czec1258,smog,6,TRUE,Czech
czec1258,tundra,6,TRUE,Czech
dani1285,asset,6,FALSE,Danish
dani1285,atoms,6,FALSE,Danish
dani1285,barons,6,FALSE,Danish
dani1285,chips,6,FALSE,Danish
dani1285,cute,6,FALSE,Danish
dani1285,dates,6,FALSE,Danish
dani1285,dispersion,6,FALSE,Danish
dani1285,fantasy,6,TRUE,Danish
dani1285,graves,6,FALSE,Danish
dani1285,laser,6,TRUE,Danish
dani1285,masturbation,6,TRUE,Danish
dani1285,mister,6,FALSE,Danish
dani1285,nitrogen,6,TRUE,Danish
dani1285,paprika,6,TRUE,Danish
dani1285,peanut,6,TRUE,Danish
dani1285,penis,6,TRUE,Danish
dani1285,rapper,6,TRUE,Danish
dani1285,rivers,6,FALSE,Danish
dani1285,segregation,6,FALSE,Danish
dani1285,shows,6,FALSE,Danish
dani1285,video,6,TRUE,Danish
dani1285,vitamins,6,FALSE,Danish
dutc1256,aliens,6,FALSE,Dutch
dutc1256,bassist,6,TRUE,Dutch
dutc1256,bugs,6,FALSE,Dutch
dutc1256,cannabis,6,TRUE,Dutch
dutc1256,canons,6,FALSE,Dutch
dutc1256,charisma,6,TRUE,Dutch
dutc1256,clusters,6,FALSE,Dutch
dutc1256,computers,6,FALSE,Dutch
dutc1256,deadline,6,TRUE,Dutch
dutc1256,dips,6,FALSE,Dutch
dutc1256,essays,6,FALSE,Dutch
dutc1256,gourmet,6,TRUE,Dutch
dutc1256,graffiti,6,TRUE,Dutch
dutc1256,liters,6,FALSE,Dutch
dutc1256,macho,6,TRUE,Dutch
dutc1256,magazines,6,FALSE,Dutch
dutc1256,motors,6,FALSE,Dutch
dutc1256,oeuvre,6,TRUE,Dutch
dutc1256,overruled,6,FALSE,Dutch
dutc1256,pacifist,6,TRUE,Dutch
dutc1256,pensions,6,FALSE,Dutch
dutc1256,pizza,6,TRUE,Dutch
dutc1256,predator,6,TRUE,Dutch
dutc1256,psi,6,TRUE,Dutch
dutc1256,scouts,6,FALSE,Dutch
dutc1256,software,6,TRUE,Dutch
dutc1256,spins,6,FALSE,Dutch
esto1258,orgasm,6,TRUE,Estonian
finn1318,anus,6,TRUE,Finnish
finn1318,audio,6,TRUE,Finnish
finn1318,cheddar,6,TRUE,Finnish
finn1318,darts,6,TRUE,Finnish
finn1318,deadline,6,TRUE,Finnish
finn1318,demo,6,TRUE,Finnish
finn1318,entree,6,FALSE,Finnish
finn1318,limo,6,FALSE,Finnish
finn1318,mafia,6,TRUE,Finnish
finn1318,martini,6,TRUE,Finnish
finn1318,nostalgia,6,TRUE,Finnish
finn1318,patio,6,TRUE,Finnish
finn1318,rodeo,6,TRUE,Finnish
finn1318,samurai,6,TRUE,Finnish
finn1318,vulva,6,TRUE,Finnish
gali1258,actual,6,TRUE,Galician
gali1258,alcohol,6,TRUE,Galician
gali1258,bar,6,TRUE,Galician
gali1258,cola,6,FALSE,Galician
gali1258,color,6,TRUE,Galician
gali1258,comer,6,FALSE,Galician
gali1258,coral,6,TRUE,Galician
gali1258,cream,6,FALSE,Galician
gali1258,delta,6,TRUE,Galician
gali1258,demo,6,FALSE,Galician
gali1258,director,6,TRUE,Galician
gali1258,error,6,TRUE,Galician
gali1258,fine,6,FALSE,Galician
gali1258,funeral,6,TRUE,Galician
gali1258,home,6,FALSE,Galician
gali1258,late,6,FALSE,Galician
gali1258,mate,6,TRUE,Galician
gali1258,moral,6,TRUE,Galician
gali1258,nave,6,TRUE,Galician
gali1258,plural,6,TRUE,Galician
gali1258,regular,6,TRUE,Galician
gali1258,sole,6,FALSE,Galician
gali1258,tape,6,FALSE,Galician
gali1258,vote,6,TRUE,Galician
hait1244,rape,6,FALSE,Haitian
hung1274,radon,6,TRUE,Hungarian
icel1247,gamma,6,TRUE,Icelandic
icel1247,taut,6,FALSE,Icelandic
indo1316,sparing,6,FALSE,Standard Indonesian
indo1316,velum,6,TRUE,Standard Indonesian
iris1253,stoic,6,FALSE,Irish
ital1282,browser,6,TRUE,Italian
ital1282,degenerative,6,FALSE,Italian
kawi1241,saga,6,FALSE,Kawi
lati1261,aluminium,6,TRUE,Latin
lati1261,amphitheater,6,FALSE,Latin
lati1261,argues,6,FALSE,Latin
lati1261,elevator,6,FALSE,Latin
lati1261,informative,6,FALSE,Latin
lati1261,magnesium,6,TRUE,Latin
lati1261,octopus,6,TRUE,Latin
lati1261,offenses,6,FALSE,Latin
lati1261,prognosis,6,FALSE,Latin
lati1261,quadriceps,6,FALSE,Latin
lati1261,tuberculosis,6,TRUE,Latin
latv1249,bites,6,FALSE,Latvian
latv1249,deg,6,FALSE,Latvian
latv1249,embargo,6,TRUE,Latvian
latv1249,mats,6,FALSE,Latvian
latv1249,niece,6,FALSE,Latvian
latv1249,organisms,6,FALSE,Latvian
latv1249,stops,6,FALSE,Latvian
latv1249,variants,6,FALSE,Latvian
ling1263,mesa,6,FALSE,Kinshasa Lingala
loui1240,commerce,6,TRUE,Louisiana Creole French
luxe1241,manner,6,FALSE,Moselle Franconian
luxe1241,seen,6,FALSE,Moselle Franconian
magu1243,ban,6,FALSE,Maguindanao
malt1254,punt,6,FALSE,Maltese
manx1243,fend,6,FALSE,Manx
mara1404,basal,6,FALSE,Maranao
midd1317,adamant,6,TRUE,Middle English
midd1317,ape,6,FALSE,Middle English
midd1317,arch,6,TRUE,Middle English
midd1317,ate,6,FALSE,Middle English
midd1317,baron,6,FALSE,Middle English
midd1317,bones,6,FALSE,Middle English
midd1317,brink,6,FALSE,Middle English
midd1317,cheek,6,FALSE,Middle English
midd1317,choice,6,FALSE,Middle English
midd1317,cite,6,FALSE,Middle English
midd1317,claw,6,FALSE,Middle English
midd1317,count,6,FALSE,Middle English
midd1317,dam,6,FALSE,Middle English
midd1317,elf,6,TRUE,Middle English
midd1317,figure,6,FALSE,Middle English
midd1317,flame,6,FALSE,Middle English
midd1317,future,6,TRUE,Middle English
midd1317,gon,6,FALSE,Middle English
midd1317,gone,6,FALSE,Middle English
midd1317,greet,6,FALSE,Middle English
midd1317,ham,6,FALSE,Middle English
midd1317,happy,6,FALSE,Middle English
midd1317,homage,6,FALSE,Middle English
